movie_title,movie_id,metascore,userscore,runtime,whole_cast_meta,principle_cast_meta,supporting_cast_meta,director_meta,writer_meta,producer_meta,principle_cast_user,supporting_cast_user,writers_user,whole_cast_user,director_user,producer_user,rls_season,rls_time_of_month,mpaa,genre,language,production_companies
Kiki's Delivery Service,16241,83,8.6,103.0,83.5000000000000000,86.0000000000000000,83.5000000000000000,83.3333333333333333,83.3333333333333333,83.3333333333333333,8.8,8.3,8.7,8.35,8.7,8.7,Summer,End,G,"Adventure,                                          Drama,                                          Fantasy,                                          Animation,                                          Family","English, Japanese",Studio Ghibli
Who Framed Roger Rabbit,16242,83,8.8,104.0,62.1785714285714286,58.9333333333333333,67.3428571428571429,71.2222222222222223,70.0000000000000000,59.4990374331550802,8.05,7.988888888888888,7.783333333333333,7.8357142857142845,8.15,7.782782051282051,Spring,End,PG,"Mystery,                                          Fantasy,                                          Comedy,                                          Crime,                                          Animation,                                          Family",English,Touchstone Pictures
Moonstruck,16243,83,8.4,102.0,61.7121212121212121,58.3583333333333333,63.3750000000000000,63.1818181818181818,59.0000000000000000,62.2142857142857143,7.532291666666667,7.8309523809523816,5.8,7.707916666666666,7.683333333333334,8.01,Fall,Middle,PG,"Drama,                                          Comedy,                                          Romance","English, Italian",Metro-Goldwyn-Mayer (MGM)
Superman II,16246,83,6.7,127.0,65.4641025641025641,61.7059523809523810,74.6500000000000000,68.3333333333333333,78.7666666666666667,68.5000000000000000,7.6462962962962955,7.675,7.831666666666667,7.58543956043956,8.0,7.75,Spring,Middle,PG,"Action,                                          Adventure,                                          Sci-Fi,                                          Romance","English, French",Warner Bros. Pictures
Being There,16247,83,8.0,130.0,64.7172619047619048,63.3214285714285714,78.0000000000000000,69.4000000000000000,54.5000000000000000,62.0000000000000000,8.104761904761906,8.333333333333334,3.5,8.10142857142857,8.15,8.5,Fall,Middle,PG,"Drama,                                          Comedy","English, Russian, Italian",Lorimar Film Entertainment
Manhattan,16248,83,8.2,96.0,71.2666666666666667,67.0000000000000000,88.6666666666666667,73.2000000000000000,77.3214285714285715,77.1666666666666667,6.5,8.066666666666665,6.3100000000000005,7.095,6.525,6.55,Winter,Middle,R,"Drama,                                          Comedy,                                          Romance",English,Jack Rollins & Charles H. Joffe Productions
Network,16249,83,8.7,121.0,74.3690476190476191,75.2638888888888889,77.1250000000000000,80.2500000000000000,70.4166666666666667,70.0000000000000000,8.082666666666666,6.7125,6.3,7.644285714285714,7.65,5.0,Fall,Middle,R,Drama,English,United Artists
The Graduate,16254,83,7.4,105.0,82.6388888888888889,82.7000000000000000,78.0000000000000000,75.0000000000000000,88.5000000000000000,77.0000000000000000,8.950000000000001,8.6,8.850000000000001,8.8625,8.4,8.4,Fall,End,PG,"Drama,                                          Comedy,                                          Romance",English,Embassy Pictures Corporation
101 Dalmatians,16258,83,8.1,79.0,77.4166666666666667,79.3000000000000000,68.0000000000000000,79.2023809523809524,76.7142857142857143,86.4000000000000000,7.92,7.9,7.985714285714285,7.916666666666667,7.547619047619048,7.722222222222222,Winter,End,G,"Adventure,                                          Comedy,                                          Animation,                                          Family",English,Walt Disney Productions
Da 5 Bloods,16266,82,5.7,154.0,57.6633019613988472,59.3978009259259259,55.8182281625538205,64.3666666666666667,65.3593750000000000,58.8277880152880153,6.82688492063492,6.866951414483923,7.123717948717948,6.962219741790466,6.641304347826087,6.467125745282439,Spring,Middle,R,"Adventure,                                          Drama,                                          War","English, French, Vietnamese, Finnish",40 Acres & A Mule Filmworks
Bacurau,16267,82,8.2,131.0,69.1378787878787879,58.9935897435897436,68.6298089591567852,67.2500000000000000,70.0000000000000000,70.5858024691358025,6.492592592592593,7.134952004517221,7.9,7.127301013380559,7.725,7.267222222222223,Winter,Beginning,NR,"Action,                                          Adventure,                                          Sci-Fi,                                          Drama,                                          Mystery,                                          Thriller,                                          Western","English, Portuguese",Arte France Cinéma
Sorry We Missed You,16268,82,8.0,101.0,64.0000000000000000,51.0000000000000000,64.0000000000000000,69.3333333333333333,65.1500000000000000,65.9517195767195767,5.8,6.7,7.365,6.7,7.444444444444445,7.148463203463203,Winter,Beginning,NR,Drama,English,BBC Films
Knives Out,16269,82,7.6,131.0,58.7098308965005394,61.7548098898852702,56.8656771127642271,56.6742424242424242,59.6000000000000000,58.3611111111111111,6.90505070957493,6.56532609584669,7.475,6.662834075583044,7.150000000000001,6.69108893557423,Fall,End,PG13,"Drama,                                          Mystery,                                          Thriller,                                          Comedy,                                          Crime","English, Spanish, Hindi",Lionsgate
Give Me Liberty,16270,82,7.9,110.0,61.0000000000000000,86.0000000000000000,61.0000000000000000,86.0000000000000000,75.3500000000000000,61.1000000000000000,8.1,7.15,7.0375,7.15,7.5,6.031904761904762,Summer,End,NR,Comedy,"English, Russian",Flux Capacitor Studios
Toni Morrison: The Pieces I Am,16273,82,6.8,120.0,68.2799603174603175,70.9920634920634921,66.8934676434676435,72.0000000000000000,72.2500000000000000,69.7888888888888889,7.250595238095238,6.773333333333333,6.783333333333332,6.836720085470085,8.1,7.469999999999999,Spring,End,NR,Documentary,English,Perfect Day Films
Relaxer,16275,82,6.5,91.0,64.7850000000000000,59.8266666666666667,65.2854166666666667,71.8632478632478633,71.9166666666666667,72.8000000000000000,6.381666666666666,6.888888888888889,6.317171717171718,6.7458024691358025,6.317171717171718,6.4125,Spring,End,R,"Fantasy,                                          Comedy",English,Sob Noisse Movies
Transit,16276,82,6.4,101.0,68.8624338624338624,68.9000000000000000,68.8253968253968254,82.0000000000000000,82.0000000000000000,75.7500000000000000,6.9300000000000015,6.970833333333333,7.449999999999999,6.9677083333333325,7.449999999999999,8.125,Winter,Beginning,NR,Drama,"German, French, fsl",Medienboard Berlin-Brandenburg
Mountain,16283,82,5.5,74.0,78.1968641114982578,61.5714285714285714,78.0178571428571429,93.0000000000000000,93.0000000000000000,59.8333333333333333,7.207692307692308,7.526373626373626,7.6,7.556593406593406,7.6,7.082222222222222,Spring,Middle,NR,Documentary,English,NaN
A Quiet Place,16285,82,7.5,90.0,57.8107954545454545,57.7045454545454545,56.3662037037037037,45.9038461538461539,49.5000000000000000,48.0089947089947090,6.568452380952381,6.8376828644501275,6.3,6.693610125019293,6.528846153846153,6.368518518518518,Spring,Beginning,PG13,"Sci-Fi,                                          Drama,                                          Thriller,                                          Horror","English, ase",Platinum Dunes
Isle of Dogs,16286,82,8.0,101.0,63.0703350589160695,64.7972433629691694,62.2131519211329538,62.3888888888888889,65.2253086419753086,67.2732333085593955,7.068191275295847,6.969547028407324,6.971825396825396,7.023837546464203,7.395833333333333,7.016594202898551,Spring,End,PG13,"Adventure,                                          Sci-Fi,                                          Drama,                                          Fantasy,                                          Comedy,                                          Animation","English, Japanese",Indian Paintbrush
Marjorie Prime,16288,82,7.4,99.0,64.2411289394985047,65.1979166666666667,64.6540285899935023,69.7916666666666667,66.6527777777777778,63.0928571428571429,7.356785243741765,6.959706790123456,6.35,6.997257834757836,6.35,7.062962962962963,Summer,Middle,NR,"Sci-Fi,                                          Drama,                                          Mystery,                                          Comedy",English,BB Film Productions
War for the Planet of the Apes,16290,82,8.0,140.0,49.8020305321428396,58.5344001236858380,49.1660906749415218,74.0000000000000000,61.2862337662337662,64.7174844634209959,6.874608585858585,6.404346923754021,7.364709956709956,6.407507156924696,7.7,7.239894277549077,Summer,Middle,PG13,"Action,                                          Adventure,                                          Sci-Fi,                                          Drama,                                          Thriller,                                          War","English, American Sign Language, ase",River Road Entertainment
Our Time Will Come,16291,82,7.0,130.0,60.3666666666666667,54.9500000000000000,62.6516666666666667,78.0000000000000000,74.0000000000000000,73.1111111111111111,7.05,6.529333333333332,7.1,6.72540404040404,7.9,7.677777777777777,Summer,Beginning,NR,"Drama,                                          War","Mandarin, Japanese, Cantonese, cmn, yue",Bona Film Group
Neruda,16294,82,7.3,107.0,71.6881944444444444,77.6911764705882353,70.9208333333333333,69.3750000000000000,69.1666666666666667,63.6405811217767740,7.2775735294117645,7.054166666666666,6.8999999999999995,7.073600000000001,6.450000000000001,6.639619047619047,Fall,Middle,R,"Biography,                                          Drama,                                          History,                                          Crime","French, Spanish",Participant Media
Certain Women,16296,82,5.9,107.0,56.4321964085939241,61.8607240183327140,55.0689200680272109,70.4500000000000000,72.0000000000000000,66.4425685425685426,7.178720538720539,6.48343401968402,6.314444444444444,6.541399529395481,6.519444444444445,6.692202380952381,Fall,Middle,R,Drama,English,Stage 6 Films
The Lobster,16298,82,7.0,119.0,63.3806615399783102,65.1773897243107769,63.7376503328604169,71.0000000000000000,67.8333333333333333,70.8885600187925769,7.012114285714285,6.90530125231911,7.45,6.872539780279928,7.1,7.202624853182992,Spring,Middle,R,"Sci-Fi,                                          Drama,                                          Thriller,                                          Comedy,                                          Romance","English, French",Canal+
Creed,16301,82,8.1,133.0,50.4886564985402195,51.6012121212121212,50.0137188208616780,61.4523809523809524,61.5606060606060606,49.2413455290648273,6.386666666666668,6.326088435374149,7.500877192982457,6.382312409812409,7.765079365079366,6.733555885874727,Fall,End,PG13,"Drama,                                          Sport",English,New Line Cinema
Steve Jobs,16302,82,7.1,122.0,60.3708081479862132,64.6334455931495405,60.3735760971055089,63.0500000000000000,69.0793650793650794,67.6786642169852430,6.983424166768156,6.695818713450292,7.536507936507937,6.706949544067679,7.279999999999999,7.334242424242425,Fall,Beginning,R,"Biography,                                          Drama",English,Universal Pictures
Sicario,16303,82,8.1,121.0,54.9936370002546473,55.7435003631082063,55.0655594405594406,71.6250000000000000,64.0000000000000000,57.0196428571428571,6.740032679738562,6.582753623188406,6.225,6.591585394250603,7.1125,6.807113095238096,Summer,Middle,R,"Action,                                          Drama,                                          Mystery,                                          Thriller,                                          Crime","English, Spanish",Lionsgate
The End of the Tour,16305,82,7.5,106.0,72.2144820593096455,65.2071384803921569,71.3502326217843459,71.6666666666666667,70.5666666666666667,50.6497354497354497,6.882839954163483,6.578590527119938,6.954444444444444,6.613194552799015,7.7,6.16423611111111,Summer,End,R,Drama,English,Anonymous Content
Love Is Strange,16309,82,7.1,94.0,54.6547261904761905,62.8397773279352227,53.0472514005602241,69.5000000000000000,55.1250000000000000,69.0735930735930736,6.952430555555556,6.416583333333333,6.45,6.378659777498489,8.1,7.283333333333333,Summer,End,R,Drama,"English, Russian",Charlie Guidance
